2879	2009-10-09T19:32:05.476947Z	2011-04-01T03:00:52.170148Z
2881	2009-10-09T19:48:02.590131Z	2012-02-02T01:36:17.952946Z
2885	2009-10-10T02:36:19.426510Z	2012-05-27T20:32:04.423210Z
2886	2009-10-10T11:39:20.398223Z	2010-06-08T14:19:45.617839Z
2887	2009-10-10T12:02:52.104387Z	2012-05-27T20:29:56.522671Z
2888	2009-10-10T20:05:59.234506Z	2010-06-08T14:19:45.666946Z
2889	2009-10-10T20:06:58.746712Z	2010-06-08T14:19:45.691564Z
2891	2009-10-11T00:06:11.160224Z	2010-06-08T14:19:45.729470Z
2892	2009-10-11T00:08:32.780418Z	2010-06-08T14:19:45.753195Z
2893	2009-10-11T07:18:36.028533Z	2010-06-08T14:19:45.797200Z
2894	2009-10-11T07:49:02.235922Z	2010-06-08T14:19:45.821959Z
2895	2009-10-11T07:58:55.296634Z	2010-06-08T14:19:45.847253Z
2898	2009-10-11T13:02:40.111562Z	2012-02-02T01:36:08.568707Z
2899	2009-10-11T17:31:32.375175Z	2010-06-08T14:19:45.930036Z
2900	2009-10-11T18:24:44.759004Z	2010-06-08T14:19:46.102114Z
2901	2009-10-11T21:07:50.968696Z	2010-06-08T14:19:46.127796Z
2902	2009-10-11T23:50:19.971108Z	2012-04-20T17:17:36.407361Z
2907	2009-10-12T09:21:38.875941Z	2010-06-08T14:19:46.235503Z
2908	2009-10-12T13:52:01.001999Z	2010-06-08T14:19:46.260272Z
2909	2009-10-13T01:37:13.792575Z	2010-06-08T14:19:46.284125Z
2919	2009-10-13T14:11:26.282237Z	2010-06-09T07:26:37.827625Z
2921	2009-10-14T04:35:40.435991Z	2012-02-16T11:01:17.491053Z
2922	2009-10-14T08:29:12.984974Z	2010-06-08T14:19:46.660964Z
2923	2009-10-14T08:53:28.478465Z	2012-03-12T21:20:51.716183Z
2924	2009-10-14T14:01:45.270440Z	2010-06-08T14:19:46.713460Z
2925	2009-10-14T18:25:44.890291Z	2010-06-08T14:19:46.740727Z
2927	2009-10-14T22:49:11.272352Z	2012-02-02T01:36:07.439983Z
2928	2009-10-15T06:41:43.142044Z	2012-05-21T00:19:32.130804Z
2929	2009-10-15T06:45:20.190900Z	2012-03-16T02:55:49.867562Z
2931	2009-10-15T08:57:44.713147Z	2011-05-05T21:11:42.704750Z
2935	2009-10-15T13:19:36.081962Z	2010-06-08T14:19:46.936510Z
2937	2009-10-15T13:54:13.032306Z	2010-06-08T14:19:47.136695Z
2938	2009-10-15T14:01:03.103037Z	2010-06-08T14:19:47.162802Z
2941	2009-10-16T07:51:13.396548Z	2010-06-08T14:19:47.212099Z
2948	2009-10-16T17:38:19.011107Z	2010-06-08T14:19:47.325804Z
2949	2009-10-16T17:41:59.047107Z	2010-06-08T14:19:47.351768Z
2953	2009-10-17T09:56:36.085540Z	2010-06-08T14:19:47.414487Z
2955	2009-10-18T07:08:44.856099Z	2011-08-31T06:54:03.718225Z
2956	2009-10-18T08:26:00.536102Z	2012-05-27T20:32:26.675033Z
2957	2009-10-18T13:01:31.010518Z	2010-07-10T12:01:04.965847Z
2958	2009-10-18T16:19:11.255334Z	2011-04-16T17:14:37.283831Z
2959	2009-10-18T17:41:29.453254Z	2010-06-08T14:19:47.712266Z
2961	2009-10-18T19:56:27.415454Z	2010-06-08T14:19:47.751196Z
2963	2009-10-19T01:33:25.319705Z	2010-06-08T14:19:47.786212Z
2964	2009-10-19T01:58:09.954324Z	2010-06-08T14:19:47.811353Z
2965	2009-10-19T13:04:51.694003Z	2010-06-08T14:19:47.834765Z
2969	2009-10-19T18:31:24.039210Z	2012-03-15T22:05:24.397687Z
2974	2009-10-20T10:30:37.244034Z	2010-06-08T14:19:48.160595Z
2994	2009-10-20T22:03:09.306155Z	2010-06-08T14:19:48.419908Z
2995	2009-10-20T22:11:58.919932Z	2011-12-11T14:32:35.106657Z
2997	2009-10-21T13:12:20.031141Z	2010-06-08T14:19:48.483986Z
2998	2009-10-21T17:00:15.272784Z	2010-06-08T14:19:48.516392Z
2999	2009-10-21T20:57:38.527921Z	2010-06-08T14:19:48.694241Z
3000	2009-10-22T00:21:08.882217Z	2010-06-08T14:19:48.720416Z
3001	2009-10-22T09:47:58.199184Z	2010-11-10T20:57:57.537655Z
3004	2009-10-22T16:50:20.010398Z	2012-04-11T16:58:14.461353Z
3005	2009-10-22T17:11:11.757035Z	2010-06-08T14:19:48.848097Z
3010	2009-10-23T13:38:52.925959Z	2012-05-27T15:57:04.114523Z
3011	2009-10-23T14:16:48.116648Z	2012-05-27T16:00:04.679118Z
3012	2009-10-23T14:57:24.243406Z	2010-06-08T14:19:48.993730Z
3013	2009-10-23T19:22:15.578566Z	2012-05-27T20:29:57.050767Z
3016	2009-10-24T10:34:15.574044Z	2010-06-08T14:19:49.244475Z
3017	2009-10-24T10:48:22.363157Z	2010-06-08T14:19:49.269887Z
3018	2009-10-24T10:57:30.586435Z	2010-06-08T14:19:49.296366Z
3019	2009-10-24T13:05:42.119701Z	2010-06-08T14:19:49.321126Z
3020	2009-10-24T13:10:50.434281Z	2010-06-08T14:19:49.345681Z
3021	2009-10-24T16:20:23.598450Z	2010-06-08T14:19:49.372546Z
3027	2009-10-26T01:54:03.412920Z	2010-06-08T14:19:49.661761Z
3031	2009-10-26T12:10:54.118460Z	2010-06-08T14:19:49.761354Z
3032	2009-10-26T15:03:12.659576Z	2011-03-05T00:36:26.141332Z
3033	2009-10-27T17:21:26.393321Z	2010-06-08T14:19:49.810256Z
3036	2009-10-27T23:44:55.469799Z	2012-05-27T20:30:03.377713Z
3037	2009-10-28T04:24:08.352116Z	2012-05-27T20:30:02.942248Z
3039	2009-10-28T15:53:34.262224Z	2010-06-08T14:19:49.940894Z
3041	2009-10-28T20:37:41.981287Z	2012-05-27T11:18:16.871622Z
3042	2009-10-29T04:15:50.059263Z	2010-06-08T14:19:50.153784Z
3043	2009-10-29T09:09:21.303161Z	2012-05-27T20:32:12.662708Z
3044	2009-10-29T09:35:12.486673Z	2012-05-27T20:31:38.136521Z
3045	2009-10-29T18:47:17.012818Z	2010-06-08T14:19:50.233828Z
3046	2009-10-29T20:17:03.067455Z	2010-09-08T10:43:17.941706Z
3047	2009-10-29T20:29:09.333569Z	2011-08-15T15:15:56.995358Z
3049	2009-10-29T22:22:20.692257Z	2012-05-09T12:26:58.458912Z
3050	2009-10-30T08:57:32.942039Z	2010-06-08T14:19:50.355215Z
3051	2009-10-30T15:43:11.252185Z	2010-06-08T14:19:50.379952Z
3053	2009-10-30T21:33:53.280943Z	2010-06-08T14:19:50.431539Z
3068	2009-10-31T22:15:51.204274Z	2010-06-08T14:19:50.815542Z
3075	2009-11-02T16:03:37.510688Z	2010-06-08T14:19:50.911040Z
3077	2009-11-02T22:39:17.172437Z	2010-07-08T00:19:57.463243Z
3078	2009-11-02T23:41:41.436043Z	2010-06-08T14:19:50.969250Z
3112	2009-11-03T12:27:49.803956Z	2010-06-08T14:19:51.537678Z
3113	2009-11-03T12:57:11.099631Z	2010-06-08T14:19:51.564699Z
3116	2009-11-03T16:39:32.470545Z	2010-06-08T14:19:51.769370Z
3117	2009-11-03T16:48:51.701783Z	2010-11-11T21:02:13.066937Z
3118	2009-11-03T19:07:46.358334Z	2010-06-08T14:19:51.827384Z
3119	2009-11-03T21:14:39.603894Z	2010-06-08T14:19:51.856114Z
3120	2009-11-04T06:47:22.373927Z	2010-06-08T14:19:51.882157Z
3121	2009-11-04T13:44:11.562348Z	2010-06-08T14:19:51.911087Z
3122	2009-11-04T15:18:32.732004Z	2010-06-08T14:19:51.939337Z
3123	2009-11-04T17:15:16.635253Z	2010-06-08T14:19:51.968162Z
3128	2009-11-04T21:54:35.501136Z	2011-12-29T15:28:46.299335Z
3130	2009-11-04T22:32:13.360533Z	2010-06-08T14:19:52.271049Z
3131	2009-11-05T00:51:33.659033Z	2011-01-29T20:04:27.865081Z
3138	2009-11-05T04:59:32.247876Z	2010-06-08T14:19:52.403055Z
3140	2009-11-05T14:36:21.741511Z	2012-05-27T20:32:01.188449Z
3141	2009-11-05T14:36:42.209333Z	2012-05-27T20:32:01.556511Z
3142	2009-11-05T14:36:55.428131Z	2012-05-27T20:32:02.051574Z
3143	2009-11-05T14:37:15.461547Z	2012-05-27T20:32:02.686285Z
3144	2009-11-05T14:37:32.926122Z	2012-05-27T20:32:03.406577Z
3145	2009-11-05T14:37:51.109716Z	2012-05-27T20:32:03.889719Z
3146	2009-11-05T15:16:49.270952Z	2012-05-27T20:32:04.373918Z
3147	2009-11-05T23:23:44.471932Z	2012-02-07T23:15:37.718699Z
3149	2009-11-06T02:22:38.579217Z	2010-06-08T14:19:52.854226Z
3151	2009-11-06T06:23:50.669012Z	2010-06-08T14:19:52.895465Z
3152	2009-11-06T08:40:10.161831Z	2010-06-08T14:19:52.925289Z
3154	2009-11-06T22:56:25.695671Z	2010-06-08T14:19:52.967556Z
3155	2009-11-07T12:01:14.165781Z	2011-05-24T22:06:22.486544Z
3156	2009-11-07T16:40:07.291646Z	2010-06-08T14:19:53.022212Z
3157	2009-11-07T18:35:33.151603Z	2010-06-08T14:19:53.049519Z
3158	2009-11-07T21:22:11.501484Z	2010-06-08T14:19:53.076016Z
3159	2009-11-08T01:40:56.965265Z	2010-06-08T14:19:53.101754Z
3160	2009-11-08T08:29:18.593083Z	2010-06-08T14:19:53.126078Z
3161	2009-11-08T11:05:42.713669Z	2010-06-08T14:19:53.150976Z
3162	2009-11-08T11:13:06.406649Z	2012-05-27T20:31:26.300323Z
3163	2009-11-08T14:06:33.666817Z	2012-05-27T20:32:16.359449Z
3165	2009-11-09T13:13:34.733345Z	2010-06-08T14:19:53.421283Z
3166	2009-11-11T00:14:17.533479Z	2010-12-02T21:45:34.497973Z
3167	2009-11-11T01:00:03.634402Z	2010-06-08T14:19:53.474451Z
3168	2009-11-11T05:48:40.775688Z	2010-06-08T14:19:53.500265Z
3173	2009-11-11T17:26:31.081777Z	2010-06-08T14:19:53.589559Z
3174	2009-11-11T19:26:14.482998Z	2010-07-02T02:21:48.380009Z
3175	2009-11-11T20:08:30.099685Z	2011-02-07T07:34:04.958738Z
3176	2009-11-11T21:02:17.877208Z	2011-02-07T07:34:04.942643Z
3177	2009-11-11T21:14:37.922432Z	2012-02-02T01:36:05.812786Z
3178	2009-11-11T23:17:18.268849Z	2010-06-08T14:19:53.909724Z
3180	2009-11-12T07:53:34.301247Z	2012-01-10T11:46:20.161905Z
3184	2009-11-13T09:18:47.703705Z	2010-06-08T14:19:54.053797Z
3186	2009-11-14T19:56:10.875333Z	2012-05-27T20:32:17.077564Z
3188	2009-11-16T18:50:37.221040Z	2010-06-08T14:19:54.152806Z
3189	2009-11-16T21:44:17.898669Z	2010-06-08T14:19:54.178339Z
3190	2009-11-17T02:54:38.794240Z	2010-06-08T14:19:54.203274Z
3194	2009-11-17T20:01:30.865432Z	2012-02-18T22:16:50.207700Z
3195	2009-11-17T20:36:22.756338Z	2012-01-10T12:01:20.312762Z
3199	2009-11-18T03:21:58.214794Z	2010-06-08T14:19:54.534713Z
3210	2009-11-18T20:58:09.498141Z	2010-06-08T14:19:54.683813Z
3211	2009-11-19T03:27:59.635808Z	2010-06-08T14:19:54.708138Z
3213	2009-11-19T04:27:12.784874Z	2010-06-08T14:19:54.760503Z
3215	2009-11-19T14:36:38.419317Z	2012-05-27T20:32:08.020629Z
3220	2009-11-19T21:57:40.840739Z	2010-06-08T14:19:55.049765Z
3221	2009-11-20T00:36:18.858732Z	2010-06-08T14:19:55.079317Z
3222	2009-11-20T05:58:13.364783Z	2010-06-08T14:19:55.107172Z
3223	2009-11-20T07:40:01.876106Z	2011-11-08T09:04:55.110556Z
3225	2009-11-20T17:30:56.453390Z	2012-05-27T20:31:58.604557Z
3228	2009-11-20T19:27:30.955091Z	2010-06-08T14:19:55.238513Z
3230	2009-11-20T20:14:22.082023Z	2012-02-02T01:36:17.858662Z
3231	2009-11-20T23:35:55.800458Z	2010-06-08T14:19:55.304780Z
3232	2009-11-21T15:57:13.762374Z	2011-04-09T13:44:07.184604Z
3235	2009-11-21T20:55:23.935339Z	2010-06-08T14:19:55.534312Z
3236	2009-11-21T20:58:20.712683Z	2010-06-08T14:19:55.561138Z
3239	2009-11-22T01:10:07.348170Z	2010-06-08T14:19:55.639813Z
3240	2009-11-22T22:52:44.347289Z	2012-04-15T08:06:12.234601Z
3262	2009-11-23T14:40:20.081438Z	2012-05-27T20:31:51.209686Z
3268	2009-11-23T22:16:26.407173Z	2010-06-08T14:19:56.210710Z
3269	2009-11-24T16:24:53.895071Z	2010-06-08T14:19:56.238188Z
3272	2009-11-24T18:09:29.965626Z	2010-06-10T08:21:01.400369Z
3276	2009-11-24T22:47:48.163234Z	2011-01-24T06:02:41.476933Z
3280	2009-11-25T12:15:47.761325Z	2010-06-08T14:19:56.597780Z
3281	2009-11-25T12:16:55.551920Z	2010-06-08T14:19:56.628379Z
3283	2009-11-25T15:07:57.079010Z	2012-05-27T20:30:00.999525Z
3284	2009-11-25T16:08:12.489526Z	2010-06-08T14:19:56.710066Z
3286	2009-11-26T11:16:13.154595Z	2012-01-10T12:04:09.175813Z
3295	2009-11-27T05:56:34.587311Z	2011-03-16T16:48:50.872721Z
3297	2009-11-27T07:10:04.535971Z	2010-06-08T14:19:56.916903Z
3299	2009-11-27T15:11:26.169736Z	2010-06-08T14:19:57.137834Z
3301	2009-11-27T20:02:32.971937Z	2011-08-29T18:03:50.745494Z
3302	2009-11-28T00:39:04.621262Z	2010-06-08T14:19:57.231044Z
3305	2009-11-28T21:16:58.170387Z	2010-06-08T14:19:57.299142Z
3306	2009-11-28T22:12:25.136170Z	2010-06-08T14:19:57.327036Z
3307	2009-11-28T23:05:12.999754Z	2010-06-08T14:19:57.353386Z
3319	2009-11-30T00:35:06.367568Z	2011-07-12T13:55:14.614552Z
3327	2009-11-30T04:29:11.687362Z	2010-06-08T14:19:57.694514Z
3333	2009-11-30T14:13:45.800568Z	2011-12-10T00:05:37.794954Z
3336	2009-11-30T15:17:51.354179Z	2010-06-08T14:19:57.849446Z
3337	2009-11-30T15:19:35.118156Z	2010-06-08T14:19:57.877770Z
3338	2009-11-30T15:21:08.418963Z	2010-06-08T14:19:57.905745Z
3342	2009-11-30T20:37:02.544697Z	2012-02-02T01:36:53.246528Z
3344	2009-11-30T23:57:15.547504Z	2012-05-27T20:31:53.380998Z
3347	2009-12-01T07:22:56.458573Z	2012-01-27T18:02:34.583199Z
3367	2009-12-01T13:07:11.229760Z	2011-09-01T14:18:56.893324Z
3394	2009-12-01T18:26:32.242009Z	2010-06-08T14:19:59.039742Z
3396	2009-12-01T18:27:19.084104Z	2010-06-08T14:19:59.078397Z
3429	2009-12-01T23:31:44.540925Z	2010-06-08T14:19:59.687090Z
3434	2009-12-01T23:39:05.436128Z	2010-06-08T14:19:59.767652Z
3500	2009-12-02T02:13:00.232178Z	2010-06-08T14:20:00.985660Z
3656	2009-12-02T07:08:03.203759Z	2010-06-08T14:20:04.702381Z
3676	2009-12-02T16:31:57.333363Z	2011-05-02T12:14:41.335185Z
3677	2009-12-02T17:48:46.035917Z	2010-06-08T14:20:05.237799Z
3696	2009-12-02T19:38:47.181036Z	2010-06-08T14:20:05.738514Z
3697	2009-12-02T19:50:25.502789Z	2010-06-08T14:20:05.770501Z
3700	2009-12-02T22:47:19.591478Z	2012-02-02T01:36:05.567431Z
3701	2009-12-02T22:49:19.077677Z	2012-02-02T01:36:29.303838Z
3703	2009-12-03T03:23:51.343527Z	2010-06-08T14:20:06.009487Z
3705	2009-12-03T11:39:48.290633Z	2010-06-08T14:20:06.074519Z
3711	2009-12-03T15:58:11.197234Z	2012-05-27T20:29:39.248298Z
3713	2009-12-03T17:10:54.331499Z	2010-06-08T14:20:06.385630Z
3717	2009-12-03T18:27:23.837361Z	2011-02-15T23:58:10.051782Z
3718	2009-12-04T00:13:18.330711Z	2010-06-08T14:20:06.493169Z
3719	2009-12-04T00:28:17.350314Z	2010-12-09T13:39:55.450763Z
3721	2009-12-04T10:23:18.265369Z	2011-10-02T01:38:06.746957Z
3722	2009-12-04T15:08:42.422926Z	2012-05-27T15:07:13.832246Z
3723	2009-12-04T17:24:31.543893Z	2010-07-23T21:58:21.236249Z
3724	2009-12-04T20:35:03.377666Z	2012-05-27T20:31:27.146494Z
3725	2009-12-04T21:46:40.556336Z	2012-05-20T13:19:05.372466Z
3726	2009-12-04T23:04:56.277168Z	2010-06-08T14:20:06.692006Z
3727	2009-12-05T12:29:48.540588Z	2012-05-27T20:22:49.924958Z
3740	2009-12-06T00:22:44.688881Z	2012-02-02T01:36:08.403005Z
3746	2009-12-07T15:59:19.682197Z	2012-05-27T20:28:05.569442Z
3753	2009-12-07T17:54:08.855716Z	2010-06-08T14:20:07.287759Z
3758	2009-12-07T23:35:43.320638Z	2010-06-08T14:20:07.555784Z
3760	2009-12-08T02:53:18.210625Z	2011-04-03T23:39:36.589946Z
3807	2009-12-08T15:49:36.144432Z	2012-05-27T19:38:21.524123Z
3809	2009-12-08T17:11:43.975779Z	2010-06-08T14:20:08.394195Z
3810	2009-12-08T17:47:48.471327Z	2012-05-27T20:30:06.213036Z
3811	2009-12-08T17:50:21.667323Z	2010-06-08T14:20:08.446403Z
3812	2009-12-08T17:55:54.239854Z	2010-10-15T15:08:48.627840Z
3813	2009-12-08T18:45:17.581357Z	2012-05-27T20:30:06.099447Z
3814	2009-12-08T18:45:22.969263Z	2012-05-27T20:30:06.192512Z
3815	2009-12-08T18:45:26.557006Z	2012-05-27T20:30:06.119172Z
3816	2009-12-08T18:45:30.422090Z	2012-05-27T20:30:06.126633Z
3817	2009-12-08T18:45:34.797216Z	2012-05-27T20:30:06.100900Z
3818	2009-12-08T18:49:31.095676Z	2012-05-27T20:30:06.111003Z
3819	2009-12-08T19:00:05.304995Z	2012-05-27T20:30:06.353443Z
3820	2009-12-08T19:00:10.124432Z	2012-05-27T20:30:06.108630Z
3821	2009-12-08T19:00:14.307811Z	2012-05-27T20:30:06.141627Z
3822	2009-12-08T19:00:18.215978Z	2012-05-27T20:30:06.114116Z
3823	2009-12-08T19:00:22.132165Z	2012-05-27T20:30:06.637226Z
3824	2009-12-08T19:00:26.830211Z	2012-05-27T20:30:06.259816Z
3825	2009-12-08T19:00:30.721603Z	2012-05-27T20:30:06.097155Z
3826	2009-12-08T19:00:36.663060Z	2012-05-27T20:30:06.094290Z
3827	2009-12-08T19:00:41.030871Z	2012-05-27T20:30:06.187953Z
3828	2009-12-08T19:00:45.438362Z	2012-05-27T20:30:06.307989Z
3829	2009-12-08T19:01:41.579307Z	2012-05-27T20:30:06.157286Z
3830	2009-12-08T19:02:01.285801Z	2012-05-27T20:30:06.156663Z
3831	2009-12-08T22:57:19.026076Z	2012-05-27T20:30:12.602127Z
3869	2009-12-09T15:45:50.084333Z	2010-06-08T14:20:10.012499Z
3870	2009-12-09T15:47:45.338982Z	2011-01-19T20:27:00.267681Z
3880	2009-12-10T00:51:48.734233Z	2010-06-08T14:20:10.704793Z
3881	2009-12-10T00:52:13.272241Z	2010-06-08T14:20:10.734797Z
3884	2009-12-10T08:49:28.564258Z	2010-06-08T14:20:10.820265Z
3885	2009-12-10T08:50:23.392911Z	2010-06-08T14:20:10.849066Z
3886	2009-12-10T08:53:21.416424Z	2010-06-08T14:20:10.876327Z
3894	2009-12-10T16:23:41.917089Z	2010-06-08T14:20:11.181796Z
3898	2009-12-10T17:15:56.769696Z	2010-06-08T14:20:11.257038Z
3903	2009-12-10T17:58:06.273342Z	2010-06-08T14:20:11.352632Z
3915	2009-12-10T20:17:40.921155Z	2010-06-08T14:20:11.513471Z
3919	2009-12-11T03:51:19.601217Z	2010-06-08T14:20:11.732444Z
3920	2009-12-11T19:18:21.132316Z	2010-09-28T18:24:48.820447Z
3922	2009-12-12T00:10:21.444735Z	2012-05-27T20:21:59.624869Z
3923	2009-12-12T01:12:13.259620Z	2010-06-08T14:20:11.838524Z
3926	2009-12-12T16:08:27.188587Z	2010-06-08T14:20:11.888515Z
3928	2009-12-12T16:37:57.223733Z	2012-01-10T12:04:09.224949Z
3929	2009-12-12T22:05:50.539756Z	2010-06-08T14:20:11.963229Z
3930	2009-12-13T12:27:59.569740Z	2010-06-08T14:20:11.988593Z
3931	2009-12-13T20:03:02.587808Z	2012-05-27T20:31:30.742941Z
3932	2009-12-14T07:46:07.770230Z	2010-06-08T14:20:12.040914Z
3933	2009-12-14T11:33:19.270244Z	2010-06-17T12:06:58.542408Z
3943	2009-12-14T18:01:09.463049Z	2010-06-08T14:20:12.357943Z
3944	2009-12-14T18:12:29.113899Z	2010-06-08T14:20:12.382859Z
3946	2009-12-14T18:28:08.706489Z	2010-06-08T14:20:12.420563Z
3947	2009-12-14T19:02:03.832670Z	2010-06-08T14:20:12.447927Z
3949	2009-12-14T19:33:27.112502Z	2010-06-08T14:20:12.496886Z
3951	2009-12-14T22:18:10.968562Z	2012-01-10T12:01:24.102839Z
3953	2009-12-15T18:28:41.197022Z	2010-06-08T14:20:12.743237Z
3956	2009-12-16T05:26:25.535106Z	2010-06-08T14:20:12.863857Z
3957	2009-12-16T08:27:53.498852Z	2011-04-16T17:49:44.886529Z
3958	2009-12-16T10:38:07.165548Z	2010-06-08T14:20:12.921568Z
3960	2009-12-16T16:53:35.303720Z	2012-04-17T10:50:54.208865Z
3961	2009-12-16T22:28:59.447316Z	2011-04-20T08:30:15.517620Z
3962	2009-12-17T00:30:21.842173Z	2010-06-08T14:20:13.015088Z
3963	2009-12-17T00:47:05.674155Z	2010-06-08T14:20:13.043894Z
3965	2009-12-17T12:57:19.235358Z	2010-06-08T14:20:13.096743Z
3967	2009-12-17T13:10:02.638888Z	2010-06-08T14:20:13.286139Z
3968	2009-12-17T13:14:37.126847Z	2010-06-08T14:20:13.314708Z
3969	2009-12-17T18:48:20.580681Z	2011-09-08T17:21:22.557755Z
3975	2009-12-18T12:17:43.676621Z	2011-08-21T10:45:17.601987Z
3977	2009-12-18T22:40:46.413697Z	2010-06-08T14:20:13.489722Z
3979	2009-12-19T12:42:47.144046Z	2010-06-08T14:20:13.542281Z
3985	2009-12-19T20:22:00.194777Z	2010-06-08T14:20:13.642965Z
3986	2009-12-19T22:39:07.776050Z	2012-05-27T20:28:36.466619Z
3987	2009-12-20T08:55:43.241080Z	2010-06-08T14:20:13.853208Z
3989	2009-12-20T12:16:58.403978Z	2012-01-10T12:01:22.612024Z
3990	2009-12-20T18:59:47.278818Z	2010-06-08T14:20:13.929313Z
3995	2009-12-21T10:51:52.043806Z	2010-11-17T11:09:22.203710Z
3996	2009-12-21T12:57:19.518706Z	2010-06-08T14:20:14.053877Z
4001	2009-12-21T13:57:34.105669Z	2010-06-08T14:20:14.151615Z
4002	2009-12-21T14:50:50.992221Z	2011-08-20T07:02:56.388664Z
4005	2009-12-21T18:37:02.842101Z	2010-06-08T14:20:14.412741Z
4006	2009-12-21T19:19:01.315813Z	2010-06-08T14:20:14.439860Z
4009	2009-12-21T20:12:03.952234Z	2012-03-05T12:29:06.477919Z
4010	2009-12-21T21:26:06.697190Z	2010-06-08T14:20:14.534429Z
4011	2009-12-21T21:36:34.788578Z	2010-06-08T14:20:14.561536Z
4014	2009-12-22T01:24:32.372551Z	2011-08-25T02:40:04.717601Z
4017	2009-12-22T13:26:57.500113Z	2010-06-08T14:20:14.668593Z
4019	2009-12-22T13:34:48.050242Z	2010-06-08T14:20:14.707195Z
4020	2009-12-22T13:35:09.975112Z	2010-06-08T14:20:14.886230Z
4021	2009-12-22T13:35:31.992369Z	2010-06-08T14:20:14.913247Z
4022	2009-12-22T13:35:47.758530Z	2010-06-08T14:20:14.938694Z
4023	2009-12-22T13:36:51.412133Z	2010-06-08T14:20:14.964923Z
4027	2009-12-22T19:37:57.939416Z	2012-05-27T20:30:53.672167Z
4031	2009-12-23T12:13:38.775701Z	2010-06-08T14:20:15.140536Z
4032	2009-12-23T15:11:39.215501Z	2010-06-08T14:20:15.168286Z
4036	2009-12-23T22:16:50.822459Z	2010-06-08T14:20:15.248157Z
4037	2009-12-23T23:24:04.423066Z	2012-05-27T20:31:52.958253Z
4038	2009-12-24T12:44:38.680807Z	2012-05-02T22:12:46.345712Z
4040	2009-12-24T18:41:39.053328Z	2012-02-02T01:36:07.629048Z
4041	2009-12-24T23:13:19.366661Z	2012-05-27T20:32:04.285846Z
4044	2009-12-26T15:49:50.789971Z	2010-06-08T14:20:15.572162Z
4045	2009-12-26T15:56:59.322105Z	2010-06-08T14:20:15.599471Z
4046	2009-12-26T15:58:12.259583Z	2011-12-05T18:55:07.646195Z
4047	2009-12-26T16:10:29.847677Z	2012-05-27T20:29:59.397508Z
4048	2009-12-26T18:04:13.306770Z	2010-06-08T14:20:15.761453Z
4051	2009-12-27T16:50:46.317803Z	2010-06-08T14:20:15.813038Z
4053	2009-12-27T22:47:04.003845Z	2010-06-08T14:20:16.013758Z
4054	2009-12-28T04:45:43.214920Z	2010-06-08T14:20:16.042227Z
4055	2009-12-28T08:54:11.437107Z	2012-05-27T20:31:32.022187Z
4057	2009-12-28T09:38:34.100577Z	2010-06-08T14:20:16.109438Z
4058	2009-12-28T12:00:37.189005Z	2010-06-08T14:20:16.136316Z
4059	2009-12-28T13:05:18.015400Z	2010-06-08T14:20:16.164014Z
4062	2009-12-29T02:07:27.410548Z	2012-05-27T20:30:00.765563Z
4065	2009-12-29T13:48:56.504845Z	2010-06-08T14:20:16.260846Z
4066	2009-12-29T14:00:11.220916Z	2010-06-08T14:20:16.285507Z
4067	2009-12-29T14:04:03.192160Z	2010-06-08T14:20:16.311180Z
4068	2009-12-29T17:41:10.092044Z	2010-06-08T14:20:16.335713Z
4069	2009-12-29T18:45:50.180865Z	2010-06-08T14:20:16.513366Z
4070	2009-12-29T18:48:14.137210Z	2010-10-01T23:20:18.291441Z
4071	2009-12-29T18:50:24.490563Z	2010-06-08T14:20:16.566354Z
4072	2009-12-29T18:52:54.134459Z	2010-06-08T14:20:16.592080Z
4073	2009-12-29T21:26:35.856103Z	2010-10-01T23:22:08.404662Z
4074	2009-12-30T01:32:19.919570Z	2010-06-08T14:20:16.644932Z
4075	2009-12-30T17:48:12.180570Z	2010-06-08T14:20:16.669902Z
4077	2009-12-30T20:21:44.177818Z	2011-04-20T01:39:06.591255Z
4078	2009-12-30T21:12:15.408456Z	2011-04-20T02:48:53.557530Z
4079	2010-01-01T10:52:47.799636Z	2010-06-08T14:20:16.756352Z
4083	2010-01-02T10:34:21.768148Z	2010-11-14T14:15:29.020431Z
4084	2010-01-02T14:32:17.967686Z	2010-10-19T01:00:01.000268Z
4085	2010-01-02T17:57:48.180951Z	2012-01-15T13:30:22.831346Z
4086	2010-01-02T23:44:22.919507Z	2010-06-08T14:20:17.068748Z
4088	2010-01-03T00:56:31.195416Z	2010-06-08T14:20:17.122592Z
4090	2010-01-03T10:34:19.834293Z	2010-06-08T14:20:17.174298Z
4091	2010-01-03T11:13:23.104721Z	2010-06-08T14:20:17.198257Z
4092	2010-01-03T12:49:46.508784Z	2012-05-27T20:31:16.370948Z
4093	2010-01-03T13:06:05.724768Z	2010-06-08T14:20:17.246649Z
4094	2010-01-03T13:20:00.478870Z	2012-02-02T01:35:59.286157Z
4095	2010-01-03T13:39:04.002515Z	2010-06-08T14:20:17.461088Z
4096	2010-01-03T14:03:51.066590Z	2010-06-08T14:20:17.490702Z
4097	2010-01-03T20:26:56.004696Z	2012-05-27T20:30:02.125723Z
4098	2010-01-03T21:03:42.871485Z	2010-06-08T14:20:17.543713Z
4099	2010-01-04T05:30:09.230394Z	2010-06-08T14:20:17.567600Z
4100	2010-01-04T08:16:33.826792Z	2010-09-14T18:43:55.511922Z
